,Restaurant_Name,longitude,lattitude,rad_longi,rad_latit,e_distance
3354,Sudama Bar & Restaurant,73.93121,18.56166,1.2903049789722223,0.32395252716666667,0.002744649697193646
3355,Hotel Shivanjali,73.93094,18.56255,1.2903002667222225,0.32396806013888896,0.002748049131395528
3356,T R Sharma Shegaon Kachori Center,73.94591,18.49961,1.2905615348055557,0.32286958230555557,0.002672456516013281
3357,Shegaon Kachori Center,73.94591,18.49961,1.2905615348055557,0.32286958230555557,0.002672456516013281
3358,Bismillah Biryani House,73.93519,18.5543,1.290374441027778,0.3238240747222223,0.0027475220268040035
3359,Jai Malhar Misal House and Snacks,73.73638,18.60028,1.2869046542777778,0.32462655344444447,0.002230548629739863
3360,SSS Hydrabadi Biryani House,73.93691,18.55066,1.2904044598055555,0.32376054661111114,0.002747855350457397
3361,Hyderabadi Biryani House,73.93691,18.55066,1.2904044598055555,0.32376054661111114,0.002747855350457397
3362,A.S. Chinese,73.73466,18.59905,1.2868746355000003,0.32460508652777775,0.0022250279441513358
3363,Hotel Durga,73.93129,18.56285,1.2903063751944446,0.32397329597222224,0.002755934235573534
3364,Dhhyaas's Hydrabad Biryani Paradise,73.93685,18.55103,1.290403412638889,0.3237670041388889,0.002749564218555721
3365,Biryani Paradise,73.93685,18.55103,1.290403412638889,0.3237670041388889,0.002749564218555721
3366,Hyderabad Biryani Paradise,73.93685,18.55103,1.290403412638889,0.3237670041388889,0.002749564218555721
3367,Pizza Point,73.94637,18.49949,1.2905695630833334,0.32286748797222226,0.002680266501837685
3368,Tulsi Sweets,73.93578,18.55382,1.2903847381666667,0.32381569738888893,0.002753182791713655
3369,Lai Bhari Kolhapuri,73.77339,18.62241,1.2875505815833335,0.3250127834166667,0.002407938201156048
3370,Ambika,73.93147,18.5629,1.2903095166944445,0.3239741686111111,0.002759102838379915
3371,Amigo Bakers,73.85408,18.62575,1.2889588462222223,0.32507107569444443,0.0026606234473714797
3372,Shinde Dairy,73.93749,18.55068,1.2904145824166666,0.3237608956666667,0.002757228283750549
3373,The Taste,73.93735,18.55137,1.2904121390277778,0.3237729380833333,0.0027599637257236975
3374,Bhagat Khubchand Vaishnu Hotel,73.74976,18.61114,1.2871381724444444,0.3248160906111111,0.0023146823231046847
3375,Sai Cafe Katta,73.93691,18.55292,1.2904044598055555,0.3237999898888889,0.0027643128782318107
3376,Raj Darbar,73.94687,18.49418,1.2905782894722224,0.3227748137222222,0.002682373241354477
3377,Eternia Rooftop,73.72834,18.59464,1.2867643339444446,0.3245281197777778,0.0022115631672544322
3378,Annamayya Restaurant,73.90581,18.5975,1.2898616784166668,0.32457803472222224,0.0027645204462356564
3379,Shree Samarth Pure Veg,73.93271,18.56262,1.290331158138889,0.32396928183333334,0.00277566305088824
3380,Shreyash Rolls,73.74956,18.61169,1.2871346818888891,0.32482568963888886,0.0023248953759619924
3381,Cake Magic,73.93274,18.56289,1.2903316817222221,0.3239739940833333,0.0027783975716713515
3382,Hotel Malhar,73.93966,18.54748,1.2904524549444445,0.32370504677777784,0.002769667523289212
3383,Hotel Mauli,73.93788,18.55217,1.2904213890000003,0.32378690030555557,0.002774178363293659
3384,Honey Cake & Cream,73.93869,18.55036,1.29043552575,0.32375531077777786,0.002774073635909926
3385,Cake & Cream,73.93869,18.55036,1.29043552575,0.32375531077777786,0.002774073635909926
3386,Cherry Veg & Non Veg,73.74947,18.612,1.287133111138889,0.3248311,0.002330521305198373
3387,The Great Kabab Factory - Radisson Blu Hotel,73.93755,18.55337,1.2904156295833336,0.3238078436388889,0.002777757673031521
3388,Hungry Kya,73.93347,18.56211,1.29034442225,0.3239603809166667,0.002783024180127085
3389,The Coffee Cafe,73.93896,18.55029,1.290440238,0.32375408908333336,0.0027778871909006644
3390,Friends Corner,73.74938,18.61217,1.287131540388889,0.3248340669722222,0.0023338399282691576
3391,Jagdamb Bhel & Panipuri Center,73.86917,18.6219,1.289222208638889,0.3250038825,0.0027170949963706338
3392,Hot Pot,73.90715,18.59717,1.289885065138889,0.32457227530555555,0.0027771354118050033
3393,Flavours - By Noorya Hometel,73.77591,18.62503,1.2875945625833334,0.32505850969444444,0.0024473161606135964
3394,Om Paratha House and Snacks,73.94805,18.49574,1.29059888375,0.3228020400555556,0.0027045301136691224
3395,Chanakya,73.79296,18.62994,1.2878921324444443,0.3251442028333334,0.002513909839970812
3396,Eat Pray Love,73.86893,18.62242,1.2892180199722223,0.3250129579444445,0.00272299642199569
3397,Puneri Multi Cuisine & Chinese Restaurant,73.93943,18.55029,1.2904484408055557,0.32375408908333336,0.002785390776510675
3398,Hotel Madhura,73.90803,18.59693,1.2899004235833333,0.3245680866388889,0.0027852193446240674
3399,Burger Box,73.78333,18.62784,1.2877240621944446,0.325107552,0.0024834737671744697
3400,24 Fries.In,73.7834,18.62787,1.287725283888889,0.3251080755833334,0.002483909898806193
3401,Famous Kulfi & Rabdi,73.7835,18.62791,1.2877270291666667,0.32510877369444446,0.002484484300327635
3402,Red Chillies,73.93954,18.55035,1.290450360611111,0.32375513625,0.002787569888610534
3403,Shree Wadewale,73.94825,18.48815,1.2906023743055557,0.32266957347222225,0.0027028479150414896
3404,Maharashtrian Thali,73.94018,18.54998,1.2904615303888889,0.3237486787222223,0.002795203608980706
3405,Mughal's Zaika,73.93767,18.55614,1.2904177239166665,0.3238561878333333,0.0028004770130828725
3406,Zayka,73.93767,18.55614,1.2904177239166665,0.3238561878333333,0.0028004770130828725
3407,Ya Basa-The Dhaba,73.94039,18.54993,1.2904651954722222,0.32374780608333337,0.0027982143166473852
3408,Hotel Samrat,73.94926,18.49933,1.2906200016111111,0.3228646955277778,0.0027302696540057124
3409,Abhinav Cafeteria,73.93449,18.5632,1.2903622240833335,0.32397940444444445,0.002807765120207465
3410,La Cafe Tera,73.93449,18.5632,1.2903622240833335,0.32397940444444445,0.002807765120207465
3411,Vidnya Cafeteria,73.93449,18.5632,1.2903622240833335,0.32397940444444445,0.002807765120207465
3412,Gargi Dining Hall,73.94053,18.54989,1.2904676388611112,0.3237471079722223,0.002800176065846234
3413,World Of Cheese Pizza,73.94055,18.54989,1.2904679879166667,0.3237471079722223,0.0028004961614460045
3414,Khalsa Dairy,73.90921,18.59704,1.2899210178611111,0.32457000644444445,0.0028013777416927314
3415,Kolhapuri Zanzanit Pahunchar,73.78755,18.62985,1.2877977129166667,0.3251426320833334,0.002514401106454414
3416,Feeding Fox,73.90898,18.59734,1.2899170037222223,0.3245752422777778,0.002802114537988428
3417,Dakshin Bhavan,73.94088,18.5498,1.2904737473333334,0.32374553722222227,0.0028051538897526326
3418,RK House of Rolls,73.80865,18.63367,1.2881659665277778,0.3252093016944444,0.002592694311488325
3419,Hotel Shivshahi,73.93612,18.56131,1.2903906721111111,0.32394641869444446,0.002817186848892964
3420,Hotel Shivshai,73.93612,18.56131,1.2903906721111111,0.32394641869444446,0.002817186848892964
3421,Hotel Gandharv,73.94994,18.49925,1.2906318695,0.3228632993055556,0.002741974923397351
3422,Atithi Devo Bhawa,73.94749,18.52839,1.2905891101944444,0.32337187325000005,0.002789668520254158
3423,Hotel Shree Sai,73.94931,18.51649,1.29062087425,0.32316418519444445,0.002772942469838835
3424,Chaila Tandoor Chai,73.94129,18.54992,1.2904809029722222,0.3237476315555556,0.0028125525026387937
3425,Tandoor Chai Cafe,73.94129,18.54992,1.2904809029722222,0.3237476315555556,0.0028125525026387937
3426,Shree Siddhivinayak Vada Pav Center,73.91009,18.59711,1.2899363763055556,0.32457122813888895,0.002813321744439634
3427,Ketli The Tea Bar,73.94132,18.55004,1.2904814265555555,0.3237497258888889,0.002813865523246054
3428,Paradise CafÃƒÆ’Ã‚Â©,73.93795,18.55799,1.2904226106944445,0.32388847547222227,0.002819132591899742
3429,Hotel Paradise,73.93795,18.55799,1.2904226106944445,0.32388847547222227,0.002819132591899742
3430,Paradise Family Restaurant,73.93795,18.55799,1.2904226106944445,0.32388847547222227,0.002819132591899742
3431,Hotel Ushakiran,73.83821,18.63283,1.2886818706388892,0.3251946413611111,0.0026809398787703224
3432,Sunira Foods,73.94968,18.49107,1.2906273317777779,0.32272053558333336,0.002729012195797551
3433,Hotel Ratna Regency,73.82001,18.63433,1.2883642300833333,0.32522082052777773,0.0026318162178563457
3434,BeHive,73.72867,18.59894,1.286770093361111,0.3246031667222222,0.0022734220727686845
3435,Riyas Chinese Tandoor Biryani,73.80577,18.63374,1.2881157025277779,0.3252105233888889,0.002589234873804648
3436,Hotel Laxmi Pure Veg,73.94134,18.55024,1.290481775611111,0.32375321644444444,0.002815576059408425
3437,Shubhra Veg And Non Veg Dinning Hall,73.78162,18.62921,1.2876942179444446,0.32513146230555556,0.0025095932011549
3438,Rolls express,73.94181,18.54956,1.2904899784166668,0.32374134855555553,0.0028184006444068473
3439,Hotel Aakash,73.94183,18.54955,1.2904903274722221,0.3237411740277778,0.002818652648493072
3440,Bismillah Biryani & Caterer's,73.72347,18.59424,1.2866793389166669,0.32452113866666665,0.0022505125502773333
3441,Kunal Garden Family Restaurant,73.94809,18.52812,1.2905995818611111,0.323367161,0.0027985203727880765
3442,Navmi Garden,73.93594,18.56322,1.2903875306111112,0.3239797535,0.002830151506614637
3443,Tea Trails Cafe,73.79813,18.63341,1.2879823633055556,0.32520476397222225,0.002575782444810459
3444,Hyderabad Dum Biryani,73.90887,18.5994,1.2899150839166666,0.324611195,0.0028258182061508346
3445,Hunar Food Aryan's Kitchen,73.93841,18.55929,1.2904306389722224,0.32391116408333337,0.002836492121175637
3446,Aaryan's Kitchen,73.93841,18.55929,1.2904306389722224,0.32391116408333337,0.002836492121175637
3447,Punjabi Spice,73.93573,18.5651,1.290383865527778,0.3240125647222223,0.0028427392234429134
3448,Namaste - Indian Restaurant,73.90922,18.59971,1.2899211923888891,0.3246166053611112,0.002833967228501826
3449,Indian Zing,73.90922,18.59971,1.2899211923888891,0.3246166053611112,0.002833967228501826
3450,China Dragon,73.93831,18.56029,1.2904288936944446,0.3239286168611111,0.0028428630486209026
3451,Diamond Cafe,73.94301,18.54939,1.2905109217500002,0.32373838158333335,0.002836499638183372
3452,Misal Darbar,73.90899,18.60018,1.2899171782500003,0.3246248081666667,0.002836866567438643
3453,Hotel Chetak Biryani House,73.95155,18.49926,1.2906599684722222,0.32286347383333336,0.0027699879829395637
3454,Hotel Samrudhi Biryani House,73.95155,18.49926,1.2906599684722222,0.32286347383333336,0.0027699879829395637
3455,Hotel Aasra Biryani House,73.95155,18.49926,1.2906599684722222,0.32286347383333336,0.0027699879829395637
3456,Hotel Vedant Mahi Biryani House,73.95155,18.49926,1.2906599684722222,0.32286347383333336,0.0027699879829395637
3457,Al Zaika Biryani House,73.93833,18.56061,1.29042924275,0.32393420175000004,0.0028457282133715874
3458,Hotel Maval Srushti,73.75958,18.62201,1.2873095587222223,0.3250058023055556,0.0024477310528013495
3459,Siddhidata,73.95162,18.49997,1.2906611901666667,0.3228758653055556,0.0027722754589593304
3460,Shivraje Chinese,73.93853,18.56031,1.2904327333055556,0.3239289659166667,0.002846438639195773
3461,Kancha Chinese Fast Food,73.95158,18.49797,1.2906604920555558,0.32284095975,0.002768705789773211
3462,Deelasa Chinese Fastfood,73.95158,18.49797,1.2906604920555558,0.32284095975,0.002768705789773211
3463,18 Chinese Food,73.95158,18.49797,1.2906604920555558,0.32284095975,0.002768705789773211
3464,Sheetal Chinese Fast Food,73.95158,18.49797,1.2906604920555558,0.32284095975,0.002768705789773211
3465,Nutan Chinese Fast Food,73.95158,18.49797,1.2906604920555558,0.32284095975,0.002768705789773211
3466,High Choice Chinese Fast Food,73.95158,18.49797,1.2906604920555558,0.32284095975,0.002768705789773211
3467,New Tandoor Point,73.93834,18.56076,1.290429417277778,0.32393681966666665,0.002847083744434118
3468,Tandoor Point,73.93834,18.56076,1.290429417277778,0.32393681966666665,0.002847083744434118
3469,Shree Family Chinese,73.93836,18.56084,1.2904297663333335,0.3239382158888889,0.0028480348023293897
3470,New Durga Biryani,73.95172,18.50028,1.2906629354444445,0.3228812756666667,0.0027744980494272442
3471,Mr. Murga Biryani,73.95172,18.50028,1.2906629354444445,0.3228812756666667,0.0027744980494272442
3472,Hotel King,73.9517,18.49914,1.290662586388889,0.32286137950000005,0.0027724212736657395
3473,River View Family Restaurant and Bar,73.77609,18.62896,1.2875977040833333,0.3251270991111111,0.002515005211186338
3474,Reddy Vada Pav,73.95103,18.48858,1.2906508930277778,0.32267707816666663,0.002751478949684521
3475,Biryani King,73.93837,18.56092,1.2904299408611113,0.3239396121111111,0.0028488312654804224
3476,Alichi's Irani Chai & Maska,73.87437,18.62371,1.2893129630833333,0.32503547202777777,0.0027895925677667486
3477,Aai Saheb Jagubai Hotel,73.80384,18.63516,1.2880820186666666,0.3252353063333333,0.002611366076355447
3478,Leaf Restaurant,73.93885,18.56057,1.2904383181944445,0.32393350363888884,0.0028534790708835936
3479,Nawab Biryani,73.93885,18.56059,1.2904383181944445,0.32393385269444447,0.002853638503289156
3480,Hotel Wada,73.95201,18.49497,1.29066799675,0.32278860141666665,0.002772707431205193
3481,Celebrations The Cake Shop,73.77887,18.63035,1.2876462228055556,0.3251513584722222,0.0025337757045303952
3482,Sagar Garden Restaurant,73.93865,18.56165,1.2904348276388888,0.32395235263888894,0.0028590412157545185
3483,Shashwat Resto,73.9516,18.48816,1.2906608411111111,0.32266974800000003,0.0027613111677697367
3484,Snack's Hack,73.78635,18.63264,1.2877767695833333,0.32519132533333334,0.002563974634197229
3485,Snacky Snacks,73.78635,18.63264,1.2877767695833333,0.32519132533333334,0.002563974634197229
3486,Kesariyo - Thal,73.79249,18.63401,1.2878839296388889,0.3252152356388889,0.002584979706447472
3487,Pizza Place,73.95247,18.504,1.290676025027778,0.3229462,0.0027941278519305708
3488,Cafe Nine Ten,73.9527,18.50215,1.2906800391666666,0.3229139123611111,0.0027946552997804345
3489,Cream Corner Cake Shop,73.95275,18.50207,1.2906809118055556,0.32291251613888894,0.002795382132414732
3490,Cream Corner,73.95275,18.50207,1.2906809118055556,0.32291251613888894,0.002795382132414732
3491,Cream Corner Cake N Cafe,73.95275,18.50207,1.2906809118055556,0.32291251613888894,0.002795382132414732
3492,Kamat Pure Veg,73.95275,18.50191,1.2906809118055556,0.32290972369444443,0.002795101598254384
3493,Reddy's Restaurant,73.94471,18.54868,1.2905405914722223,0.32372599011111114,0.0028590635622269727
3494,Reddy's,73.94471,18.54868,1.2905405914722223,0.32372599011111114,0.0028590635622269727
3495,Reddy's Food Villa,73.94471,18.54868,1.2905405914722223,0.32372599011111114,0.0028590635622269727
3496,Purple Wok Co.,73.93904,18.5624,1.2904416342222225,0.32396544222222223,0.0028711415931362977
3497,G.K.G.N Caterers,73.95297,18.49838,1.2906847514166666,0.3228481153888889,0.002793444271440232
3498,Shree Prasadam,73.95297,18.49838,1.2906847514166666,0.3228481153888889,0.002793444271440232
3499,Malwan Samudra,73.78475,18.63286,1.287748845138889,0.32519516494444445,0.0025692992920341075
3500,Shivratna,73.78676,18.63344,1.2877839252222223,0.32520528755555556,0.002577589234142472
3501,Shiv Ratna Restaurant,73.78676,18.63344,1.2877839252222223,0.32520528755555556,0.002577589234142472
3502,Hotel Nikhara,73.77747,18.63083,1.2876217889166666,0.32515973580555557,0.0025446646645187797
3503,Swad Junction,73.78605,18.63328,1.28777153375,0.3252024951111111,0.002575387081701802
3504,Hotel Royal Indians,73.95307,18.49877,1.2906864966944445,0.32285492197222226,0.0027957228677101087
3505,Mani Ratnam,73.95343,18.50675,1.2906927796944445,0.3229941951388889,0.0028165735636638037
3506,Downtown Cafe,73.94071,18.56002,1.290470780361111,0.32392390461111115,0.0028780689186232713
3507,Super Noor Caterers,73.94552,18.54865,1.2905547282222223,0.3237254665277778,0.0028719264087559257
3508,Om Sai Ice cream,73.90963,18.60256,1.289928348027778,0.3246663457777778,0.002874095152958094
3509,Perfect Choice Snacks And Food Center,73.90963,18.60256,1.289928348027778,0.3246663457777778,0.002874095152958094
3510,Gangotree,73.95368,18.50679,1.290697142888889,0.32299489324999997,0.002820990386620509
3511,Starwood's Cafe,73.79628,18.63607,1.2879500756666666,0.3252511883611111,0.0026213655827242465
3512,Best Belgian Waffle,73.94179,18.55852,1.2904896293611112,0.3238977254444445,0.002883315969084086
3513,Hotel Shivar,73.94012,18.56282,1.2904604832222222,0.3239727723888889,0.002891238186569077
3514,Sugandha Paan Shop,73.9532,18.48536,1.2906887655555555,0.32262088022222224,0.0027889698125915336
3515,Cake Fantasy,73.95332,18.4863,1.290690859888889,0.32263728583333334,0.002791056952962814
3516,Samarth Biryanis,73.95428,18.50697,1.2907076145555556,0.32299803475,0.0028317807888643505
3517,Jay Ganesh Chaat,73.95428,18.50699,1.2907076145555556,0.32299838380555557,0.0028318261377491515
3518,Hotel Sai,73.9543,18.50736,1.2907079636111112,0.32300484133333335,0.002833018710871634
3519,Monginis,73.95445,18.50506,1.2907105815277777,0.3229646999444445,0.0028305913475410232
3520,Le Flamington,73.82613,18.63844,1.2884710410833335,0.3252925514444444,0.002722840549214718
3521,Nutri World,73.95452,18.50388,1.2907118032222222,0.3229441056666667,0.0028294465079320287
3522,Megha's Kitchen,73.94095,18.56193,1.290474969027778,0.3239572394166667,0.0028969278758375528
3523,SK Chinese & Biryani House,73.9536,18.48608,1.2906957466666666,0.3226334462222223,0.0027959367648868333
3524,SK Chinese And Biryani House,73.9536,18.48608,1.2906957466666666,0.3226334462222223,0.0027959367648868333
